63,12/2/2021,2037.109248,870.5541397,2589.258917,2037.108866,2037.109619,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1741.533974
64,12/3/2021,2022.091585,1623.15239,3369.24703,2022.091186,2022.091975,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2494.668997
65,12/4/2021,2007.073922,448.1360305,2185.299488,2007.073494,2007.074323,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,1299.244647
66,12/5/2021,1992.056259,1648.471624,3446.052264,1992.055812,1992.056676,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2573.966067
67,12/6/2021,1977.038595,1087.298595,2865.632707,1977.038127,1977.039031,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1996.514256
68,12/7/2021,1962.020932,1078.159133,2899.71,1962.020446,1962.021381,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,2021.499544
69,12/8/2021,1947.003269,879.170429,2739.423385,1947.002766,1947.003744,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1816.966325
70,12/9/2021,1931.985606,805.9109582,2511.19787,1931.985086,1931.986098,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1636.410333
71,12/10/2021,1916.967943,1491.677684,3237.817257,1916.967402,1916.968448,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2389.545355
72,12/11/2021,1901.95028,340.5446779,2074.501953,1901.949709,1901.950807,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,1194.121005
73,12/12/2021,1886.932617,1623.802648,3450.241094,1886.932026,1886.933165,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2468.842425
74,12/13/2021,1871.914954,1025.514927,2784.675103,1871.914334,1871.915526,19.47566023,19.47566023,19.47566023,19.47566023,19.47566023,19.47566023,0,0,0,1891.390614
75,12/14/2021,1856.89729,1013.89796,2794.202702,1856.896643,1856.897884,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,1916.375902
76,12/15/2021,1841.879627,776.6235985,2645.448111,1841.878952,1841.880232,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1711.842683
77,12/16/2021,1826.861964,658.129912,2401.867144,1826.861269,1826.862596,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1531.286691
78,12/17/2021,1811.844301,1360.471198,3195.273728,1811.843594,1811.844947,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2284.421714
79,12/18/2021,1796.826638,183.4517826,1984.17454,1796.825907,1796.8273,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,1088.997363
80,12/19/2021,1781.808975,1393.454421,3220.453448,1781.808218,1781.809659,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2363.718783
81,12/20/2021,1766.791312,839.2917583,2707.984746,1766.79053,1766.792015,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1786.266972
82,12/21/2021,1751.773649,903.397915,2666.238609,1751.772837,1751.774379,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,1811.25226
83,12/22/2021,1736.755985,781.5574095,2461.361379,1736.755147,1736.756744,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1606.719041
